white_id,black_id,result,timestamp
davidc87,tonidamigo,0.0,2017-08-29 10:52:38.173000+00:00
orloff82,davidc87,1.0,2017-08-28 14:33:37.296000+00:00
volodyakedr,davidc87,1.0,2017-08-28 11:36:16.130000+00:00
akssada,davidc87,0.0,2017-08-23 11:45:46.634000+00:00
davidc87,akssada,1.0,2017-08-23 11:40:59.159000+00:00
davidc87,seethruwurmholes,1.0,2017-08-23 09:26:00.811000+00:00
karim85,davidc87,0.0,2017-08-23 08:09:11.362000+00:00
davidc87,paolomath,0.0,2017-08-10 10:31:37.485000+00:00
davidc87,vinoth,0.0,2014-11-21 10:34:46.313000+00:00
davidc87,lasker50,0.0,2014-11-20 10:06:59.983000+00:00
davidc87,naderat65,0.0,2014-11-20 09:33:08.215000+00:00
braneee,engcondor,0.0,2014-11-26 17:16:30.054000+00:00
engcondor,lesnik1,0.0,2014-11-26 17:14:23.121000+00:00
dinumau,engcondor,1.0,2014-11-26 17:09:16.798000+00:00
zbakov,engcondor,1.0,2014-11-26 17:04:50.806000+00:00
rbfbr,engcondor,1.0,2014-11-26 16:42:32.904000+00:00
atz,engcondor,1.0,2014-11-26 16:38:05.447000+00:00
zamuradnisa,engcondor,1.0,2014-11-23 19:59:54.934000+00:00
brancaleonenorcia,engcondor,1.0,2014-11-23 19:51:57.550000+00:00
juanpa07,engcondor,1.0,2014-11-23 19:46:59.144000+00:00
engcondor,mamontidla,0.0,2014-11-23 19:33:59.788000+00:00
gallero2015,engcondor,1.0,2014-11-23 19:19:39.128000+00:00
akao,engcondor,1.0,2014-11-23 19:12:39.026000+00:00
ascarllsiul,engcondor,1.0,2014-11-23 19:03:49.525000+00:00
engcondor,masterkordkuy,0.0,2014-11-23 16:03:24.359000+00:00
engcondor,mavrincbor,0.0,2014-11-22 22:08:22.609000+00:00
mironi,engcondor,0.0,2014-11-22 21:53:55.785000+00:00
piotr1967,engcondor,1.0,2014-11-22 20:13:13.491000+00:00
bakkara,engcondor,1.0,2014-11-22 19:48:03.348000+00:00
asskicker135,engcondor,1.0,2014-11-22 19:40:46.695000+00:00
guppless,engcondor,1.0,2014-11-18 17:39:41.459000+00:00
odnoselchanin,engcondor,0.0,2014-11-18 17:27:24.663000+00:00
engcondor,razelanout,1.0,2014-11-18 17:17:15.456000+00:00
montecristo,chases,1.0,2014-10-30 19:02:31.581000+00:00
chases,baytalmaqdis,1.0,2014-10-30 18:37:59.594000+00:00
smederevac,chases,1.0,2014-10-30 13:17:01.775000+00:00
sr1340,chases,1.0,2014-10-29 18:52:43.399000+00:00
ze_cat,inserthere,1.0,2014-11-25 20:15:48.170000+00:00
yht,avojan,1.0,2015-01-01 09:17:01.382000+00:00
afshin135,yht,1.0,2015-01-01 09:15:33.330000+00:00
yht,hossein5151,0.0,2015-01-01 09:14:48.391000+00:00
yht,masterbigsuff,0.0,2014-11-17 15:54:45.161000+00:00
yht,masterbigsuff,0.0,2014-11-17 15:53:12.833000+00:00
yht,masterbigsuff,0.0,2014-11-17 15:52:06.208000+00:00
sklibur,yht,0.0,2014-11-16 14:03:13.631000+00:00
morteza0088996655,yht,1.0,2014-11-16 13:54:53.900000+00:00
morteza0088996655,yht,0.5,2014-11-16 13:49:16.609000+00:00
yht,morteza0088996655,1.0,2014-11-16 13:46:57.360000+00:00
morteza0088996655,yht,1.0,2014-11-16 13:43:11.530000+00:00
x2o97,yht,0.0,2014-11-16 13:24:14.521000+00:00
poster,yht,0.0,2014-11-16 13:20:33.846000+00:00
raminder57,yht,0.0,2014-11-16 13:16:57.104000+00:00
x2o97,yht,0.0,2014-11-16 13:11:59.712000+00:00
hurameshi,yht,0.0,2014-11-16 13:01:33.593000+00:00
diba-rad,yht,0.0,2014-11-16 12:51:35.471000+00:00
x2o97,yht,0.0,2014-11-16 12:44:25.280000+00:00
twrn,yht,0.0,2014-11-16 12:31:11.484000+00:00
suskunkral,mashi,1.0,2017-09-03 11:52:49.950000+00:00
al-ol-da55,mashi,1.0,2017-09-03 03:52:10.520000+00:00
mashi,ivox100,1.0,2017-09-03 03:48:52.023000+00:00
mashi,hasseplayschess,0.0,2017-09-03 03:00:01.771000+00:00
sanskrit,mashi,0.0,2017-09-03 02:43:35.074000+00:00
mashi,chrisg97,0.0,2017-09-03 01:38:40.583000+00:00
mashi,javaz,0.0,2017-09-03 01:32:46.509000+00:00
fabri18,mashi,1.0,2017-08-31 23:36:17.376000+00:00
hidanao,mashi,1.0,2017-07-06 12:50:15.136000+00:00
tekechec,mashi,1.0,2017-07-06 00:00:40.387000+00:00
mashi,tekechec,0.0,2017-07-05 23:53:40.881000+00:00
shamusokeefe,mashi,1.0,2017-07-05 23:10:49.768000+00:00
nicknick33,mashi,1.0,2017-07-05 16:49:29.821000+00:00
mashi,martanietzsche,0.0,2017-07-05 15:31:04.432000+00:00
mashi,ketan_a_mahajan,1.0,2017-07-05 14:46:37.103000+00:00
mashi,thekingdomcome,0.0,2017-05-16 21:57:13.325000+00:00
mashi,wargoss,0.0,2017-05-04 01:30:11.712000+00:00
wargoss,mashi,1.0,2017-05-04 01:09:05.601000+00:00
mashi,bugatsinho,0.0,2017-05-03 23:50:28.380000+00:00
texas-ram,mashi,0.0,2017-05-03 23:47:45.913000+00:00
mashi,anactacia,1.0,2017-05-03 23:44:07.624000+00:00
norok_orion,mashi,0.0,2017-05-03 23:34:46.878000+00:00
pawnisle,mashi,1.0,2017-05-03 23:25:31.001000+00:00
mashi,elturko27,1.0,2017-05-03 23:08:03.266000+00:00
mashi,pmcheater,1.0,2017-05-03 23:00:01.487000+00:00
lavinia5,mashi,0.0,2017-05-03 22:47:38.137000+00:00
mcervants,mashi,1.0,2017-05-03 18:20:50.230000+00:00
mashi,bear_1102,0.0,2017-05-03 15:15:25.927000+00:00
said295,mashi,1.0,2017-05-03 14:15:56.151000+00:00
bosko1,mashi,0.0,2017-05-03 14:10:46.161000+00:00
daniil90,mashi,0.5,2017-05-03 13:47:35.108000+00:00
mashi,daniil90,1.0,2017-05-03 13:35:12.425000+00:00
mashi,z257275,0.0,2017-05-03 12:34:16.002000+00:00
z257275,mashi,1.0,2017-05-03 12:27:08.209000+00:00
mashi,kettlekev,0.0,2017-05-02 22:52:57.999000+00:00
mashi,foxman2010,0.0,2017-05-02 20:59:52.188000+00:00
pabisso,mashi,0.5,2017-05-02 20:46:57.805000+00:00
mashi,eastlynne,0.0,2017-05-02 19:34:37.930000+00:00
giselher,mashi,0.0,2017-05-02 16:09:22.583000+00:00
aderbalco,mashi,1.0,2017-05-02 15:08:23.553000+00:00
rasool6872,checkmate1,1.0,2015-02-22 08:23:35.333000+00:00
5b2013jonathan,dat_zacha,0.0,2015-10-15 06:50:22.034000+00:00
5b2013jonathan,y5b2014nick,1.0,2015-05-04 06:32:00.768000+00:00
cleoplatre,aliamini,1.0,2015-04-23 18:28:08.184000+00:00
amazingdragon,amazingfoxtrot,0.5,2014-11-10 14:03:39.636000+00:00
bolillon,henri9,1.0,2014-12-28 13:47:46.888000+00:00
erickkoagz007,henri9,0.0,2014-12-27 20:56:43.380000+00:00
sugarmike,africool,0.0,2017-02-21 18:54:57.404000+00:00
sugarmike,nohman,1.0,2017-02-21 18:36:10.123000+00:00
jovosahmat,sugarmike,1.0,2017-02-21 18:22:06.433000+00:00
pat222,sugarmike,0.0,2017-02-21 18:06:31.995000+00:00
siberiav2,sugarmike,0.0,2017-02-21 17:56:20.193000+00:00
sugarmike,poulou72,1.0,2017-02-21 17:37:30.303000+00:00
sugarmike,chessnorthnorway,1.0,2017-02-21 17:32:03.376000+00:00
sugarmike,uygursatranc,1.0,2017-02-21 17:25:09.313000+00:00
pnikolla,sugarmike,0.0,2017-02-21 17:21:19.644000+00:00
cavalov,sugarmike,0.0,2017-02-21 17:15:44.165000+00:00
sugarmike,cavalov,1.0,2017-02-21 17:05:36.907000+00:00
sugarmike,banga,0.0,2017-02-21 17:01:35.393000+00:00
banga,sugarmike,0.5,2017-02-21 16:50:51.421000+00:00
sugarmike,urungu14,0.0,2017-02-21 16:34:04.917000+00:00
nomadic_george,sugarmike,0.0,2017-02-21 16:27:42.875000+00:00
ismet54,sugarmike,0.0,2017-02-21 16:15:47.605000+00:00
sugarmike,bolivonv,0.0,2017-02-21 15:58:13.696000+00:00
eryximaque,sugarmike,0.0,2017-02-21 15:48:25.673000+00:00
hade23,sugarmike,0.0,2017-02-21 15:39:36.357000+00:00
sugarmike,docseth,1.0,2017-02-21 15:13:35.933000+00:00
sugarmike,corazzata_potemkin,1.0,2017-02-21 15:07:30.624000+00:00
sugarmike,hansluch4iy,1.0,2017-02-21 15:01:12.707000+00:00
sugarmike,evolutionrus,1.0,2017-02-21 14:53:03.851000+00:00
evolutionrus,sugarmike,0.0,2017-02-21 14:36:04.584000+00:00
sugarmike,evolutionrus,1.0,2017-02-21 14:34:09.748000+00:00
sugarmike,karstos,1.0,2017-02-21 14:29:24.724000+00:00
ogl1,sugarmike,0.0,2017-02-21 14:13:49.465000+00:00
igor_araus,sugarmike,1.0,2017-02-21 14:02:07.964000+00:00
vjhjpjd,sugarmike,0.0,2017-02-21 13:44:18.774000+00:00
sugarmike,monomane,1.0,2017-02-21 13:43:01.426000+00:00
sugarmike,ihor2526,1.0,2017-02-21 13:33:00.305000+00:00
sugarmike,paradox77,1.0,2017-02-21 13:14:56.180000+00:00
faylors23,sugarmike,0.0,2017-02-21 12:33:55.623000+00:00
sugarmike,faylors23,1.0,2017-02-21 12:31:21.486000+00:00
sugarmike,branebrane,1.0,2017-02-21 12:16:33.296000+00:00
branebrane,sugarmike,0.0,2017-02-21 11:58:57.584000+00:00
giubecc,sugarmike,0.0,2017-01-04 18:13:38.716000+00:00
kingofkings,chipper,0.0,2014-10-29 17:43:24.798000+00:00
razvan345,kingofkings,1.0,2014-10-29 12:21:44.099000+00:00
dogeatdog,brain5,0.0,2014-10-27 15:10:20.840000+00:00
erickkoa2,brain5,1.0,2014-10-27 14:08:00.531000+00:00
denizasil,kraloyun,0.0,2016-04-16 20:12:33.683000+00:00
kraloyun,denizasil,0.5,2016-04-16 20:10:46.574000+00:00
serse72,kraloyun,1.0,2016-04-16 18:06:22.761000+00:00
kraloyun,serse72,0.0,2016-04-16 17:58:44.723000+00:00
hawk2016,kraloyun,1.0,2016-04-16 07:16:59.489000+00:00
joshchess,kraloyun,1.0,2015-02-22 10:41:14.213000+00:00
tobinn,kraloyun,1.0,2015-01-02 19:00:02.349000+00:00
kraloyun,sasila,0.0,2014-11-01 20:02:25.817000+00:00
xcyrusx,kraloyun,1.0,2014-10-31 17:00:13.387000+00:00
papagallo,kraloyun,1.0,2014-10-31 16:51:15.784000+00:00
kimr,kraloyun,1.0,2014-10-30 18:04:44.752000+00:00
kraloyun,panda1413,0.0,2014-10-30 17:39:14.191000+00:00
panda1413,kraloyun,1.0,2014-10-30 17:36:40.956000+00:00
kraloyun,julioitriago,0.0,2014-10-29 19:36:31.507000+00:00
mark-ko,kraloyun,1.0,2014-10-29 19:33:53.111000+00:00
nikolic,kraloyun,1.0,2014-10-29 19:31:17.177000+00:00
superozgur,ozguragarr,0.0,2014-10-26 19:47:10.082000+00:00
michalfa,ro_man_20_04,0.0,2015-07-30 12:19:30.070000+00:00
michalfa,roja,0.0,2015-03-11 19:09:31.961000+00:00
michalfa,patzerson,0.0,2015-03-11 18:48:42.059000+00:00
ecureuil57,michalfa,1.0,2015-02-22 08:01:15.293000+00:00
amazingdiamonds1,chessfantom,0.0,2014-10-22 13:30:17.731000+00:00
amazingdiamonds1,plovediv_69,0.0,2014-10-03 18:38:20.750000+00:00
bojana92kw,ozguragarr,1.0,2015-06-28 11:06:52.939000+00:00
ozguragarr,jhp1020,1.0,2015-06-24 21:54:46.754000+00:00
ozguragarr,jaro1966,1.0,2015-06-24 21:36:04.079000+00:00
ozguragarr,ntutov,0.0,2015-06-24 21:09:05.062000+00:00
ozguragarr,frodo_passos,1.0,2015-06-24 20:45:24.967000+00:00
ozguragarr,limongillerdengelen,1.0,2014-11-21 19:37:31.909000+00:00
ozguragarr,jammy,1.0,2014-11-21 19:26:31.076000+00:00
ozguragarr,kriss,0.0,2014-11-21 19:12:47.348000+00:00
ozguragarr,ray8,0.0,2014-11-21 17:56:48.928000+00:00
ozguragarr,aleks22,0.0,2014-11-08 16:37:21.188000+00:00
ozguragarr,josevascon,1.0,2014-11-08 16:17:58.174000+00:00
ozguragarr,kukoevarsenic,0.0,2014-11-07 20:34:36.383000+00:00
ozguragarr,gr1609,1.0,2014-11-07 20:24:24.983000+00:00
ozguragarr,juozaskaz,1.0,2014-11-07 20:00:31.440000+00:00
ozguragarr,ztony,1.0,2014-11-07 19:06:17.362000+00:00
ozguragarr,javad24,1.0,2014-11-07 18:54:50.420000+00:00
ozguragarr,bmeisa,1.0,2014-11-06 21:06:26.809000+00:00
ozguragarr,amateur2014,0.0,2014-11-06 20:41:02.509000+00:00
ozguragarr,urkazacenje,1.0,2014-11-06 20:38:16.612000+00:00
ozguragarr,snusmumrik,0.0,2014-11-06 20:12:57.873000+00:00
ozguragarr,julioreach,1.0,2014-11-05 21:25:29.456000+00:00
ozguragarr,caminante,0.0,2014-11-05 21:04:39.756000+00:00
ozguragarr,iagoxi,1.0,2014-11-05 20:42:19.799000+00:00
ozguragarr,chelsey_00,0.0,2014-11-05 20:26:23.872000+00:00
ozguragarr,emp1338,1.0,2014-11-05 20:23:29.791000+00:00
ozguragarr,raf48,0.0,2014-11-04 23:46:08.413000+00:00
ozguragarr,kasj1231,1.0,2014-11-04 23:24:35.086000+00:00
ozguragarr,carbec2000,1.0,2014-11-04 23:14:53.613000+00:00
ozguragarr,creatur47,1.0,2014-11-04 23:06:23.142000+00:00
ozguragarr,borchess,0.0,2014-11-04 22:43:26.161000+00:00
ozguragarr,magroers,0.0,2014-11-04 22:21:35.386000+00:00
ozguragarr,berrondo1985,1.0,2014-11-04 19:37:51.765000+00:00
ozguragarr,jhan,0.0,2014-11-04 19:25:22.728000+00:00
ozguragarr,enrokeitor,0.0,2014-11-04 19:15:54.497000+00:00
ozguragarr,olegmaster,1.0,2014-11-04 19:04:32.574000+00:00
ozguragarr,hafz1350,0.0,2014-11-04 18:53:15.623000+00:00
ozguragarr,vladroon22,0.0,2014-11-03 20:36:51.454000+00:00
ozguragarr,inlivingbliss,1.0,2014-11-03 20:27:29.158000+00:00
ozguragarr,ionica,0.0,2014-11-03 20:01:14.905000+00:00
magnus,chessmasterpro1,1.0,2014-10-21 10:52:38.975000+00:00
-l-_jedi_knight_-l-,kayvan0098,1.0,2014-10-19 06:04:31.408000+00:00
kayvan0098,-l-_jedi_knight_-l-,0.0,2014-10-19 05:51:50.317000+00:00
-l-_jedi_knight_-l-,kayvan0098,0.0,2014-10-19 05:36:44.760000+00:00
kayvan0098,-l-_jedi_knight_-l-,0.0,2014-10-19 05:27:00.242000+00:00
-l-_jedi_knight_-l-,kayvan0098,0.0,2014-10-19 05:24:07.498000+00:00
kayvan0098,-l-_jedi_knight_-l-,1.0,2014-10-19 05:20:19.101000+00:00
-l-_jedi_knight_-l-,kayvan0098,1.0,2014-10-19 05:13:32.795000+00:00
best,-l-_jedi_knight_-l-,0.0,2014-10-19 05:00:53.471000+00:00
anton2406,-l-_jedi_knight_-l-,0.0,2014-10-17 10:30:56.820000+00:00
v_clava38,-l-_jedi_knight_-l-,1.0,2014-10-17 10:12:21.869000+00:00
-l-_jedi_knight_-l-,pawngt,0.0,2014-10-11 10:35:02.130000+00:00
1240100948,strike88,0.0,2015-07-13 16:41:47.663000+00:00
1240100948,anatoliy287,0.0,2015-07-11 11:38:45.424000+00:00
1240100948,petter616,0.0,2015-07-10 22:00:44.721000+00:00
petter616,1240100948,0.0,2015-07-10 21:40:20.136000+00:00
1240100948,chesssystem,1.0,2015-07-10 21:23:48.279000+00:00
1240100948,tsebar,0.0,2015-07-10 17:46:37.839000+00:00
1240100948,oldatyas,1.0,2015-07-10 17:34:03.214000+00:00
1240100948,kerk2020,0.0,2015-07-08 21:44:27.599000+00:00
1240100948,kerk2020,1.0,2015-07-08 21:28:51.837000+00:00
1240100948,jbustos,1.0,2015-07-08 21:21:59.810000+00:00
1240100948,timexs,0.0,2015-07-07 22:31:06.135000+00:00
1240100948,renelara,1.0,2015-07-07 22:18:21.373000+00:00
renelara,1240100948,0.0,2015-07-07 22:03:33.966000+00:00
1240100948,renelara,0.0,2015-07-07 21:34:03.282000+00:00
djek,1240100948,1.0,2015-07-07 17:12:39.868000+00:00
1240100948,djek,0.0,2015-07-07 17:08:40.553000+00:00
1240100948,gohometoday,1.0,2015-07-07 17:01:14.042000+00:00
1240100948,dvd94,0.0,2015-07-07 09:22:41.718000+00:00
1240100948,bedo77,1.0,2015-07-07 09:18:30.103000+00:00
grandchat,1240100948,1.0,2015-07-06 22:04:16.507000+00:00
1240100948,pawnslider,1.0,2015-07-06 21:51:38.845000+00:00
1240100948,seba71974,1.0,2015-07-06 21:46:18.594000+00:00
seba71974,1240100948,0.0,2015-07-06 21:42:14.151000+00:00
1240100948,seba71974,0.5,2015-07-06 21:20:43.520000+00:00
deliverus,1240100948,1.0,2015-07-05 23:12:30.717000+00:00
1240100948,deliverus,1.0,2015-07-05 23:06:18.449000+00:00
1240100948,petro21,1.0,2015-07-05 22:54:55.276000+00:00
1240100948,jaybird,1.0,2015-07-05 22:47:09.620000+00:00
1240100948,allumeuse,1.0,2015-07-05 22:28:42.480000+00:00
1240100948,hoth_and_guderian,0.5,2015-07-05 22:05:44.723000+00:00
1240100948,marwanbamok,1.0,2015-07-05 21:57:53.379000+00:00
1240100948,maieulgruget47,0.0,2015-07-04 16:58:24.327000+00:00
1240100948,zoran981,1.0,2015-07-04 16:50:08.806000+00:00
1240100948,atosaur,0.0,2015-07-04 11:13:56.281000+00:00
1240100948,laslonadjlacika,0.0,2015-07-04 09:38:07.372000+00:00
1240100948,sacsacmatee,1.0,2015-07-04 09:27:21.803000+00:00
1240100948,maciek1959,1.0,2015-07-03 21:33:48.859000+00:00
1240100948,khof,1.0,2015-07-03 21:13:37.071000+00:00
1240100948,peonderey,1.0,2015-07-03 20:58:55.042000+00:00
zorannojic,1240100948,0.5,2015-07-03 20:29:51.217000+00:00
1240100948,aa22bb,0.0,2015-07-03 10:58:18.149000+00:00
landreoli,1240100948,0.0,2015-07-03 10:54:47.250000+00:00
1240100948,shaariibuu,1.0,2015-07-03 10:45:03.712000+00:00
1240100948,nurfaizin,1.0,2015-07-03 10:37:40.913000+00:00
1240100948,forestman123,0.5,2015-07-03 09:36:08.896000+00:00
1240100948,jluc,1.0,2015-07-03 09:25:04.034000+00:00
boo82,anonyaus123456789,1.0,2014-10-17 07:57:31.743000+00:00
eop,anonyaus123456789,0.0,2014-10-15 16:42:49.313000+00:00
mojtaba_01,anonyaus123456789,0.0,2014-10-15 16:40:48.011000+00:00
anonyaus123456789,chess200,1.0,2014-10-15 16:32:10.238000+00:00
anonyaus123456789,chess200,1.0,2014-10-15 16:24:55.322000+00:00
anonyaus123456789,jeevan,0.0,2014-10-15 12:32:01.530000+00:00
mycro,anonyaus123456789,0.0,2014-10-15 12:17:10.976000+00:00
anonyaus123456789,bezzy3004,0.0,2014-10-15 12:10:04.932000+00:00
anonyaus123456789,fsv,1.0,2014-10-14 10:37:44.333000+00:00
fsv,anonyaus123456789,0.0,2014-10-14 10:36:24.453000+00:00
fsv,anonyaus123456789,1.0,2014-10-14 10:31:34.503000+00:00
anonyaus123456789,adel_leda,1.0,2014-10-14 10:25:27.625000+00:00
deed,crazyguy111,1.0,2014-10-11 14:12:08.175000+00:00
dvduke,rileyjanquart,0.0,2016-03-29 04:51:43.074000+00:00
rileyjanquart,jakojako,1.0,2014-12-10 18:35:18.947000+00:00
rileyjanquart,chirac74,1.0,2014-12-09 18:33:31.617000+00:00
pooperic,thor401025,0.0,2014-10-30 00:40:48.144000+00:00
pooperic,miki1954,0.0,2014-10-30 00:36:27.309000+00:00
madsterc,pooperic,0.0,2014-10-20 21:43:52.262000+00:00
pooperic,littlemisa777,0.0,2014-10-14 21:50:34.209000+00:00
hamburgers,pooperic,1.0,2014-10-11 03:36:12.248000+00:00
pooperic,eolo999,0.0,2014-10-10 21:26:40.624000+00:00
pooperic,newbieee,1.0,2014-10-10 14:01:40.775000+00:00
newbieee,pooperic,1.0,2014-10-10 13:56:51.422000+00:00
pooperic,newbieee,0.0,2014-10-10 13:54:58.160000+00:00
newbieee,pooperic,1.0,2014-10-10 13:54:35.116000+00:00
snowden,pooperic,1.0,2014-10-10 04:22:08.126000+00:00
pooperic,pepefortuna,0.0,2014-10-09 21:27:20.264000+00:00
pooperic,denisoc,1.0,2014-10-09 14:02:32.616000+00:00
pooperic,denisoc,0.0,2014-10-09 14:01:30.996000+00:00
pooperic,quallada,0.0,2014-10-09 03:19:32.090000+00:00
pooperic,snowden,0.0,2014-10-09 02:54:08.053000+00:00
snowden,pooperic,1.0,2014-10-09 02:52:25.837000+00:00
pooperic,snowden,0.0,2014-10-09 02:51:06.560000+00:00
snowden,pooperic,1.0,2014-10-09 02:14:18.913000+00:00
pooperic,morochia,0.0,2014-10-09 01:33:20.113000+00:00
morochia,pooperic,1.0,2014-10-09 01:31:26.282000+00:00
trx,alanoytoro,0.0,2014-11-18 00:54:23.975000+00:00
trx,marcosvinicius,0.0,2014-11-11 16:03:56.025000+00:00
trx,marcosvinicius,1.0,2014-11-11 15:50:52.630000+00:00
maryam722,ttttfffddddfed1,0.0,2014-12-19 09:44:53.493000+00:00
amazingdragon,amazingfoxtrot,0.5,2014-11-10 14:03:39.636000+00:00
amazingdiesel,amazingfoxtrot,0.0,2014-11-07 13:59:07.193000+00:00
amazingownage,amazingfoxtrot,0.0,2014-11-06 14:11:59.364000+00:00
dyates1,amazingfoxtrot,0.0,2014-11-06 14:01:36.076000+00:00
hevingham3,amazingfoxtrot,0.0,2014-11-04 14:14:03.168000+00:00
kozlov,ravshanbek,1.0,2014-10-12 10:33:16.228000+00:00
l0l00l,kozlov,0.0,2014-10-12 10:03:08.593000+00:00
kozlov,l0l00l,1.0,2014-10-12 09:58:56.329000+00:00
kozlov,arroccorocchetti,1.0,2014-10-12 09:51:43.106000+00:00
kozlov,aferist,1.0,2014-10-12 09:44:36.145000+00:00
molochno,tommy2002,1.0,2014-09-18 15:04:59.935000+00:00
costag,burningspirit,0.0,2017-08-11 03:16:41.956000+00:00
ikop,kohyar,1.0,2014-09-10 10:00:39.767000+00:00
ika60,smchess999,0.0,2014-09-28 18:55:25.472000+00:00
smchess999,mix55,1.0,2014-09-28 18:27:54.311000+00:00
valter48,smchess999,0.0,2014-09-28 18:13:41.658000+00:00
smchess999,lenin_1917,1.0,2014-09-28 17:55:31.780000+00:00
smchess999,benmakhlouf_yns,0.0,2014-09-28 17:30:51.280000+00:00
samimi,smchess999,0.0,2014-09-28 17:23:37.412000+00:00
coachlam,smchess999,0.0,2014-09-28 03:31:59.955000+00:00
osorio13,smchess999,0.0,2014-09-28 03:13:00.140000+00:00
smchess999,osorio13,1.0,2014-09-28 03:06:43.461000+00:00
hamed5058,antonlaza,1.0,2016-12-26 18:58:08.572000+00:00
hahyun,hamed5058,0.0,2016-11-12 10:45:48.387000+00:00
fouadandkemo12,hamed5058,1.0,2016-11-11 17:27:10.719000+00:00
hamed5058,jat,1.0,2016-11-04 08:55:21.880000+00:00
ikar25,hamed5058,1.0,2016-11-03 16:37:31.583000+00:00
vladimir15,hamed5058,0.0,2016-11-01 04:32:10.445000+00:00
hamed5058,simson57,1.0,2016-10-31 11:26:05.856000+00:00
hamed5058,gjgg,1.0,2016-10-31 09:01:46.759000+00:00
marcliamlu031400,hamed5058,1.0,2016-10-30 15:31:25.551000+00:00
hamed5058,fulesp,1.0,2016-10-30 10:47:57.111000+00:00
serhio55,hamed5058,0.0,2016-10-29 20:09:28.005000+00:00
hamed5058,pee-wee,1.0,2016-10-29 16:33:17.608000+00:00
hamed5058,exta,0.0,2016-10-29 15:09:47.430000+00:00
instant_nirvana,hamed5058,0.0,2016-10-28 19:01:33.436000+00:00
hamed5058,insequitur,1.0,2016-10-28 13:27:27.239000+00:00
hamed5058,markcook,0.5,2016-10-26 20:22:08.191000+00:00
hamed5058,tiraxxxtur,1.0,2016-10-26 04:51:50.981000+00:00
denseman,hamed5058,1.0,2016-10-25 20:41:33.675000+00:00
mbetel,hamed5058,1.0,2016-10-25 20:23:26.306000+00:00
peoncete,hamed5058,0.0,2016-10-25 18:17:10.377000+00:00
hamed5058,percheronwaine,0.0,2016-10-25 09:25:49.615000+00:00
hasannezih,hamed5058,0.0,2016-10-25 05:38:15.471000+00:00
hamed5058,peoncete,1.0,2016-10-21 18:10:29.532000+00:00
luckyshine123,hamed5058,1.0,2016-10-21 13:58:34.711000+00:00
hamed5058,luckyshine123,0.0,2016-10-21 13:48:33.604000+00:00
hannibal-rom,chiggen,0.5,2016-10-17 17:36:01.095000+00:00
drakon1,chiggen,0.0,2016-10-17 14:32:11.643000+00:00
chiggen,drakon1,1.0,2016-10-17 14:31:15.356000+00:00
chiggen,drakon1,1.0,2016-10-17 14:31:00.119000+00:00
drakon1,chiggen,0.0,2016-10-17 14:30:50.861000+00:00
drakon1,chiggen,0.0,2016-10-17 14:30:32.330000+00:00
chiggen,drakon1,1.0,2016-10-17 14:29:55.470000+00:00
chiggen,drakon1,1.0,2016-10-17 14:29:40.065000+00:00
drakon1,chiggen,0.0,2016-10-17 14:29:28.168000+00:00
chiggen,drakon1,1.0,2016-10-17 14:29:14.585000+00:00
chiggen,drakon1,1.0,2016-10-17 14:29:01.322000+00:00
chiggen,drakon1,1.0,2016-10-17 14:28:23.688000+00:00
chiggen,drakon1,1.0,2016-10-17 14:28:15.018000+00:00
drakon1,chiggen,0.0,2016-10-17 14:27:55.914000+00:00
chiggen,drakon1,1.0,2016-10-17 14:27:45.429000+00:00
drakon1,chiggen,0.0,2016-10-17 14:27:22.194000+00:00
chiggen,drakon1,1.0,2016-10-17 14:26:58.930000+00:00
chiggen,drakon1,1.0,2016-10-17 14:26:47.098000+00:00
drakon1,chiggen,0.0,2016-10-17 14:26:28.681000+00:00
chiggen,drakon1,1.0,2016-10-17 14:26:07.249000+00:00
drakon1,chiggen,0.0,2016-10-17 14:25:12.435000+00:00
chiggen,drakon1,1.0,2016-10-17 14:24:55.278000+00:00
chiggen,drakon1,1.0,2016-10-17 14:24:41.611000+00:00
chiggen,drakon1,1.0,2016-10-17 14:24:23.648000+00:00
boord,dakotarain,1.0,2014-08-26 13:44:15.170000+00:00
boord,dakotarain,1.0,2014-08-26 13:35:57.178000+00:00
dakotarain,lile,0.5,2014-08-26 13:12:48.977000+00:00
leenaa,dakotarain,0.0,2014-08-26 08:40:01.999000+00:00
dakotarain,lile,0.0,2014-08-26 07:44:55.658000+00:00
lile,dakotarain,0.5,2014-08-26 07:23:07.698000+00:00
mpumprla,kamilahhuds,0.0,2013-09-20 19:59:28.520000+00:00
efiop,kamilahhuds,0.0,2013-09-17 10:18:58.019000+00:00
kamilahhuds,mrcesarchess,1.0,2013-09-16 21:18:38.950000+00:00
kamilahhuds,joelthelion,0.0,2013-09-16 20:50:44.595000+00:00
yurij_shuvalov,kamilahhuds,1.0,2013-09-15 18:00:10.462000+00:00
kamilahhuds,beginner83,1.0,2013-09-15 16:05:20.377000+00:00
kamilahhuds,marcton999,0.0,2013-09-15 00:00:00.895000+00:00
kamilahhuds,sainthubert,1.0,2013-09-14 21:37:22.348000+00:00
atoc,kamilahhuds,1.0,2013-09-14 21:26:02.340000+00:00
nagibator,kamilahhuds,1.0,2013-09-14 19:24:00.562000+00:00
kamilahhuds,m_albert137,1.0,2013-09-14 18:58:08.705000+00:00
m_albert137,kamilahhuds,1.0,2013-09-14 18:43:48.996000+00:00
